ID_CLIENTE,SAFRA_REF,PROBABILIDADE_INADIMPLENCIA
226405871752897670,2021-09,0.2640107
226405871752897670,2021-11,0.23587617
234898976850399181,2021-07,0.14946675
234898976850399181,2021-07,0.15400542
234898976850399181,2021-07,0.15539046
234898976850399181,2021-08,0.13444579
234898976850399181,2021-09,0.1319749
234898976850399181,2021-09,0.14232421
234898976850399181,2021-10,0.13885954
234898976850399181,2021-10,0.79996
234898976850399181,2021-10,0.13501813
234898976850399181,2021-11,0.12620771
234898976850399181,2021-11,0.12620771
238894451665334246,2021-11,0.6546285
255928150711119413,2021-09,0.88054204
257162352336759783,2021-07,0.072615236
257162352336759783,2021-08,0.5290041
257162352336759783,2021-08,0.5562624
257162352336759783,2021-08,0.5438697
257162352336759783,2021-08,0.5438697
257162352336759783,2021-09,0.51397896
257162352336759783,2021-09,0.50146365
257162352336759783,2021-09,0.4725232
257162352336759783,2021-10,0.5106852
257162352336759783,2021-10,0.51191187
257162352336759783,2021-10,0.51191187
257162352336759783,2021-10,0.5106852
257162352336759783,2021-11,0.46056706
257162352336759783,2021-11,0.46056706
257162352336759783,2021-11,0.4571012
257162352336759783,2021-11,0.49848256
257162352336759783,2021-11,0.45831975
271068078606473697,2021-07,0.06783584
271068078606473697,2021-10,0.28571153
271068078606473697,2021-11,0.26190844
274692171162531764,2021-07,0.047273748
274692171162531764,2021-07,0.07920711
274692171162531764,2021-07,0.07920711
274692171162531764,2021-07,0.09845986
274692171162531764,2021-07,0.10397777
274692171162531764,2021-07,0.10397777
274692171162531764,2021-07,0.0899024
274692171162531764,2021-07,0.07669278
274692171162531764,2021-08,0.07669278
274692171162531764,2021-08,0.07669278
274692171162531764,2021-08,0.07669278
274692171162531764,2021-08,0.07997363
274692171162531764,2021-08,0.07997363
274692171162531764,2021-08,0.10397777
274692171162531764,2021-08,0.07669278
274692171162531764,2021-08,0.07669278
274692171162531764,2021-09,0.07964982
274692171162531764,2021-09,0.07964982
274692171162531764,2021-09,0.07964982
274692171162531764,2021-09,0.07964982
274692171162531764,2021-09,0.08304578
274692171162531764,2021-09,0.101207495
274692171162531764,2021-09,0.36116445
274692171162531764,2021-09,0.07888613
274692171162531764,2021-09,0.07888613
274692171162531764,2021-09,0.07888613
274692171162531764,2021-10,0.087334454
274692171162531764,2021-10,0.087334454
274692171162531764,2021-10,0.087334454
274692171162531764,2021-10,0.091025665
274692171162531764,2021-10,0.09070231
274692171162531764,2021-10,0.11792191
274692171162531764,2021-10,0.10217417
287529573188507001,2021-07,0.06626918
287529573188507001,2021-09,0.32063133
287529573188507001,2021-10,0.37491843
295375823203017296,2021-07,0.02995197
295375823203017296,2021-07,0.29162076
295375823203017296,2021-07,0.3221345
295375823203017296,2021-07,0.3039015
295375823203017296,2021-07,0.28701285
295375823203017296,2021-08,0.3222856
295375823203017296,2021-09,0.34860379
295375823203017296,2021-09,0.28939843
295375823203017296,2021-10,0.3008932
295375823203017296,2021-10,0.3047985
295375823203017296,2021-11,0.2793746
295375823203017296,2021-11,0.30355185
312543480920432545,2021-07,0.038596958
312543480920432545,2021-07,0.24726711
312543480920432545,2021-07,0.8695248
312543480920432545,2021-07,0.13681147
312543480920432545,2021-07,0.14713867
312543480920432545,2021-07,0.13489695
312543480920432545,2021-08,0.12949999
312543480920432545,2021-08,0.1423606
312543480920432545,2021-08,0.13795738
312543480920432545,2021-08,0.14835623
312543480920432545,2021-08,0.13602935
312543480920432545,2021-08,0.13602935
312543480920432545,2021-08,0.13602935
312543480920432545,2021-09,0.15816149
312543480920432545,2021-09,0.16430731
312543480920432545,2021-09,0.16430731
312543480920432545,2021-09,0.15463072
312543480920432545,2021-09,0.16430731
312543480920432545,2021-09,0.203568
312543480920432545,2021-09,0.2079041
312543480920432545,2021-09,0.13835853
312543480920432545,2021-10,0.14699712
312543480920432545,2021-10,0.13817143
312543480920432545,2021-10,0.18653485
312543480920432545,2021-10,0.20897076
312543480920432545,2021-10,0.13375002
312543480920432545,2021-10,0.14233994
312543480920432545,2021-11,0.12679908
312543480920432545,2021-11,0.13501215
312543480920432545,2021-11,0.14040849
312543480920432545,2021-11,0.14040849
312543480920432545,2021-11,0.14040849
312543480920432545,2021-11,0.14184497
312543480920432545,2021-11,0.14184497
312543480920432545,2021-11,0.8155367
312543480920432545,2021-11,0.14546615
314309872114206760,2021-07,0.1615759
314309872114206760,2021-07,0.17461027
314309872114206760,2021-08,0.1537729
314309872114206760,2021-08,0.1537729
314309872114206760,2021-08,0.15978059
314309872114206760,2021-08,0.15978059
314309872114206760,2021-08,0.15163536
314309872114206760,2021-08,0.15163536
314309872114206760,2021-08,0.10352577
314309872114206760,2021-08,0.10352577
314309872114206760,2021-09,0.12604539
314309872114206760,2021-09,0.13113765
314309872114206760,2021-09,0.13113765
314309872114206760,2021-09,0.13113765
314309872114206760,2021-09,0.13113765
314309872114206760,2021-09,0.20519324
314309872114206760,2021-09,0.20519324
314309872114206760,2021-09,0.22511452
314309872114206760,2021-09,0.16553102
314309872114206760,2021-09,0.16553102
314309872114206760,2021-09,0.14295454
314309872114206760,2021-09,0.14295454
314309872114206760,2021-09,0.14295454
314309872114206760,2021-10,0.2644152
324916756972236008,2021-07,0.05727644
324916756972236008,2021-07,0.16077174
324916756972236008,2021-07,0.17369574
324916756972236008,2021-07,0.1669989
324916756972236008,2021-07,0.14585535
324916756972236008,2021-07,0.8858631
324916756972236008,2021-07,0.13271849
324916756972236008,2021-08,0.10833507
324916756972236008,2021-08,0.1294993
324916756972236008,2021-08,0.11280418
324916756972236008,2021-08,0.32307008
324916756972236008,2021-08,0.12940586
324916756972236008,2021-08,0.15596849
324916756972236008,2021-09,0.12413085
324916756972236008,2021-09,0.12413085
324916756972236008,2021-09,0.12413085
324916756972236008,2021-09,0.1412557
324916756972236008,2021-09,0.12413085
324916756972236008,2021-09,0.12413085
324916756972236008,2021-09,0.10438068
324916756972236008,2021-10,0.31483617
324916756972236008,2021-10,0.124127105
324916756972236008,2021-10,0.11362
324916756972236008,2021-10,0.10881569
324916756972236008,2021-10,0.097298056
324916756972236008,2021-11,0.08049656
324916756972236008,2021-11,0.08124142
324916756972236008,2021-11,0.0920773
324916756972236008,2021-11,0.12168865
324916756972236008,2021-11,0.10897507
326257359176916767,2021-07,0.025225934
326257359176916767,2021-08,0.15254912
326257359176916767,2021-09,0.20339528
326257359176916767,2021-09,0.1961751
326257359176916767,2021-09,0.18957366
326257359176916767,2021-10,0.15153292
340285351737204923,2021-07,0.09279871
340285351737204923,2021-07,0.14369859
340285351737204923,2021-07,0.14369859
340285351737204923,2021-07,0.133575
340285351737204923,2021-08,0.14170296
340285351737204923,2021-08,0.14924313
340285351737204923,2021-08,0.1384618
340285351737204923,2021-09,0.16610329
340285351737204923,2021-09,0.18716297
340285351737204923,2021-09,0.17859079
340285351737204923,2021-09,0.16610329
340285351737204923,2021-09,0.16610329
340285351737204923,2021-09,0.16610329
340285351737204923,2021-09,0.16610329
340285351737204923,2021-09,0.15734705
340285351737204923,2021-10,0.13918935
340285351737204923,2021-10,0.13464081
340285351737204923,2021-10,0.1341854
340285351737204923,2021-10,0.1341854
345033315379741874,2021-09,0.18898822
345033315379741874,2021-10,0.51089764
345447888460137901,2021-07,0.29100162
345447888460137901,2021-08,0.29785547
345447888460137901,2021-09,0.26733857
410843023337872279,2021-07,0.09549183
410843023337872279,2021-07,0.2807566
410843023337872279,2021-07,0.20039272
410843023337872279,2021-08,0.897766
410843023337872279,2021-09,0.20447977
410843023337872279,2021-09,0.19406807
410843023337872279,2021-09,0.17417519
410843023337872279,2021-10,0.20270811
410843023337872279,2021-10,0.20207626
410843023337872279,2021-10,0.6391292
410843023337872279,2021-10,0.18758503
410843023337872279,2021-11,0.18095967
410843023337872279,2021-11,0.22210898
411246418132008456,2021-07,0.08681937
417157680860985231,2021-07,0.025493937
417157680860985231,2021-07,0.17102684
417157680860985231,2021-08,0.12582266
417157680860985231,2021-08,0.10210217
417157680860985231,2021-08,0.13300891
417157680860985231,2021-08,0.14142236
417157680860985231,2021-08,0.12582266
417157680860985231,2021-09,0.13642602
417157680860985231,2021-09,0.13642602
417157680860985231,2021-09,0.12673897
417157680860985231,2021-09,0.09686945
417157680860985231,2021-09,0.14243376
417157680860985231,2021-09,0.123340525
417157680860985231,2021-09,0.123340525
417157680860985231,2021-09,0.88214344
417157680860985231,2021-10,0.12357073
417157680860985231,2021-10,0.084489696
417157680860985231,2021-10,0.12745446
417157680860985231,2021-10,0.11670325
417157680860985231,2021-10,0.11619811
417157680860985231,2021-10,0.11619811
417157680860985231,2021-10,0.11619811
417157680860985231,2021-10,0.8822863
417157680860985231,2021-11,0.10217174
417157680860985231,2021-11,0.09416438
417157680860985231,2021-11,0.08280038
417157680860985231,2021-11,0.08280038
417157680860985231,2021-11,0.10023168
459290606780222306,2021-07,0.012168834
459290606780222306,2021-07,0.09061412
459290606780222306,2021-07,0.0934089
459290606780222306,2021-07,0.09061412
459290606780222306,2021-07,0.08595798
459290606780222306,2021-07,0.09569703
459290606780222306,2021-07,0.09569703
459290606780222306,2021-07,0.07839262
459290606780222306,2021-07,0.07839262
459290606780222306,2021-07,0.07839262
459290606780222306,2021-07,0.07839262
459290606780222306,2021-07,0.07940098
459290606780222306,2021-07,0.07940098
459290606780222306,2021-08,0.06543106
459290606780222306,2021-08,0.06543106
459290606780222306,2021-08,0.06543106
459290606780222306,2021-08,0.06826576
459290606780222306,2021-08,0.06826576
459290606780222306,2021-08,0.06826576
459290606780222306,2021-08,0.14826138
459290606780222306,2021-08,0.070923254
459290606780222306,2021-08,0.06458766
459290606780222306,2021-08,0.06458766
459290606780222306,2021-08,0.06458766
459290606780222306,2021-08,0.06458766
459290606780222306,2021-08,0.06543106
459290606780222306,2021-08,0.06543106
459290606780222306,2021-08,0.06543106
459290606780222306,2021-09,0.08130654
459290606780222306,2021-09,0.08476664
459290606780222306,2021-09,0.07850979
459290606780222306,2021-09,0.07850979
459290606780222306,2021-09,0.09795211
459290606780222306,2021-09,0.09795211
459290606780222306,2021-09,0.12471019
459290606780222306,2021-09,0.12471019
459290606780222306,2021-09,0.12471019
459290606780222306,2021-09,0.10951298
459290606780222306,2021-09,0.10951298
459290606780222306,2021-09,0.10951298
459290606780222306,2021-09,0.10951298
459290606780222306,2021-09,0.10951298
459290606780222306,2021-09,0.10951298
459290606780222306,2021-10,0.06673311
459290606780222306,2021-10,0.074920535
459290606780222306,2021-10,0.074920535
459290606780222306,2021-10,0.074920535
459290606780222306,2021-10,0.074920535
459290606780222306,2021-10,0.074920535
459290606780222306,2021-10,0.05467298
459290606780222306,2021-10,0.05467298
459290606780222306,2021-10,0.055394575
459290606780222306,2021-10,0.055394575
459290606780222306,2021-10,0.055394575
459290606780222306,2021-10,0.055394575
459290606780222306,2021-11,0.055394575
459290606780222306,2021-11,0.05343729
459290606780222306,2021-11,0.0533326
459290606780222306,2021-11,0.19477935
459290606780222306,2021-11,0.063618265
459290606780222306,2021-11,0.06800558
459290606780222306,2021-11,0.06825408
459290606780222306,2021-11,0.06825408
460993244124061972,2021-11,0.28608483
460993244124061972,2021-11,0.3498561
465309249432033993,2021-07,0.04628148
465309249432033993,2021-07,0.15961263
465309249432033993,2021-07,0.14660451
465309249432033993,2021-07,0.14660451
465309249432033993,2021-07,0.1350664
465309249432033993,2021-08,0.085064575
465309249432033993,2021-08,0.085064575
465309249432033993,2021-08,0.07254822
465309249432033993,2021-08,0.07254822
465309249432033993,2021-08,0.07846547
465309249432033993,2021-08,0.07846547
465309249432033993,2021-08,0.08181544
465309249432033993,2021-09,0.7115726
465309249432033993,2021-09,0.08055162
465309249432033993,2021-09,0.08706038
465309249432033993,2021-10,0.09777547
465309249432033993,2021-10,0.080405846
465309249432033993,2021-10,0.080405846
465309249432033993,2021-10,0.08069575
465309249432033993,2021-11,0.11607453
465309249432033993,2021-11,0.11607453
465309249432033993,2021-11,0.12679927
465309249432033993,2021-11,0.14902322
472772897496154354,2021-07,0.047306802
472772897496154354,2021-08,0.29829016
472772897496154354,2021-08,0.29829016
472772897496154354,2021-08,0.29829016
472772897496154354,2021-08,0.24095106
472772897496154354,2021-08,0.22578262
472772897496154354,2021-09,0.29855385
472772897496154354,2021-09,0.29855385
472772897496154354,2021-09,0.29404378
472772897496154354,2021-09,0.29855385
472772897496154354,2021-10,0.2690321
472772897496154354,2021-10,0.3379877
472772897496154354,2021-11,0.28529635
493667100055938118,2021-09,0.9445917
493667100055938118,2021-11,0.93800765
499242942549937267,2021-07,0.34468475
499242942549937267,2021-07,0.23747261
499242942549937267,2021-07,0.43465656
499242942549937267,2021-07,0.43465656
499242942549937267,2021-07,0.24580048
499242942549937267,2021-07,0.24580048
499242942549937267,2021-07,0.22206593
499242942549937267,2021-07,0.20866208
499242942549937267,2021-07,0.20866208
499242942549937267,2021-07,0.20866208
499242942549937267,2021-07,0.20866208
499242942549937267,2021-07,0.22221817
499242942549937267,2021-07,0.23496917
499242942549937267,2021-07,0.23747261
499242942549937267,2021-07,0.23747261
499242942549937267,2021-07,0.23747261
499242942549937267,2021-07,0.23747261
499242942549937267,2021-08,0.26641598
499242942549937267,2021-08,0.5059607
499242942549937267,2021-08,0.26641598
499242942549937267,2021-08,0.288173
503021894071666233,2021-07,0.22377884
503021894071666233,2021-08,0.21321456
503021894071666233,2021-08,0.20616005
503021894071666233,2021-08,0.20397079
503021894071666233,2021-10,0.19687743
503021894071666233,2021-10,0.19476256
503021894071666233,2021-10,0.19476256
503021894071666233,2021-10,0.177734
503021894071666233,2021-11,0.19895467
510795635145114083,2021-07,0.10456204
510795635145114083,2021-07,0.2862075
510795635145114083,2021-07,0.29558194
510795635145114083,2021-07,0.29558194
510795635145114083,2021-07,0.28977507
510795635145114083,2021-07,0.3036999
510795635145114083,2021-07,0.25319275
510795635145114083,2021-08,0.22862418
510795635145114083,2021-08,0.23458624
510795635145114083,2021-08,0.25402352
510795635145114083,2021-08,0.25402352
510795635145114083,2021-09,0.25869203
510795635145114083,2021-09,0.25121617
510795635145114083,2021-09,0.26750296
510795635145114083,2021-09,0.26750296
510795635145114083,2021-09,0.2427639
510795635145114083,2021-09,0.25869203
510795635145114083,2021-10,0.20642935
510795635145114083,2021-10,0.22858344
510795635145114083,2021-10,0.22858344
510795635145114083,2021-10,0.21820553
510795635145114083,2021-11,0.21887398
510795635145114083,2021-11,0.21887398
510795635145114083,2021-11,0.21887398
510795635145114083,2021-11,0.22605802
510795635145114083,2021-11,0.2511735
510795635145114083,2021-11,0.25191042
511305041047444825,2021-07,0.15423287
511305041047444825,2021-07,0.19134532
511305041047444825,2021-07,0.2154419
511305041047444825,2021-08,0.20144078
511305041047444825,2021-09,0.18801744
511305041047444825,2021-09,0.18801744
511305041047444825,2021-09,0.1864058
511305041047444825,2021-09,0.8512164
511305041047444825,2021-10,0.20106241
511305041047444825,2021-10,0.20106241
511305041047444825,2021-10,0.22427538
511305041047444825,2021-10,0.24959743
511305041047444825,2021-11,0.30784705
521351744568531135,2021-08,0.08867215
521351744568531135,2021-09,0.30007306
521351744568531135,2021-10,0.24037129
521351744568531135,2021-10,0.25822604
521351744568531135,2021-11,0.2318188
521351744568531135,2021-11,0.2318188
524026009392362402,2021-07,0.07864603
524026009392362402,2021-07,0.2809238
524026009392362402,2021-08,0.28009936
524026009392362402,2021-08,0.25399983
524026009392362402,2021-09,0.2897228
524026009392362402,2021-09,0.946167
524026009392362402,2021-10,0.32696238
524026009392362402,2021-10,0.95128596
531805620371082364,2021-07,0.28209472
531805620371082364,2021-08,0.1998472
531805620371082364,2021-08,0.20432949
531805620371082364,2021-09,0.9198283
531805620371082364,2021-09,0.20399597
531805620371082364,2021-09,0.19949877
531805620371082364,2021-10,0.1880544
531805620371082364,2021-10,0.18382747
531805620371082364,2021-10,0.1756367
531805620371082364,2021-11,0.90949345
621182491555347581,2021-07,0.17997289
621182491555347581,2021-07,0.21346754
621182491555347581,2021-07,0.16667646
621182491555347581,2021-07,0.16339983
621182491555347581,2021-07,0.16066408
621182491555347581,2021-07,0.1260666
621182491555347581,2021-07,0.1386411
621182491555347581,2021-08,0.114511155
621182491555347581,2021-08,0.12265679
621182491555347581,2021-08,0.41760322
621182491555347581,2021-08,0.14390723
621182491555347581,2021-08,0.12518181
621182491555347581,2021-08,0.12518181
621182491555347581,2021-09,0.09193833
621182491555347581,2021-09,0.10888556
621182491555347581,2021-09,0.08615872
621182491555347581,2021-09,0.87802106
621182491555347581,2021-10,0.082430266
621182491555347581,2021-10,0.09988828
621182491555347581,2021-10,0.11185349
621182491555347581,2021-10,0.1126898
621182491555347581,2021-10,0.10879599
621182491555347581,2021-10,0.11069078
621182491555347581,2021-10,0.0965248
621182491555347581,2021-11,0.122956574
621182491555347581,2021-11,0.112353764
621182491555347581,2021-11,0.109699905
622073912578471754,2021-07,0.71062773
622073912578471754,2021-07,0.32106966
622073912578471754,2021-09,0.3245092
622073912578471754,2021-09,0.33776683
622073912578471754,2021-10,0.26040703
622073912578471754,2021-10,0.26040703
622073912578471754,2021-10,0.26040703
644457054514416604,2021-10,0.52852744
644457054514416604,2021-10,0.52852744
644457054514416604,2021-10,0.54758257
652740132671309295,2021-07,0.17662555
652740132671309295,2021-07,0.41426364
652740132671309295,2021-07,0.33345586
652740132671309295,2021-07,0.389477
652740132671309295,2021-07,0.36538872
652740132671309295,2021-08,0.37603283
652740132671309295,2021-09,0.32028362
652740132671309295,2021-09,0.39812136
652740132671309295,2021-10,0.35343513
652740132671309295,2021-10,0.2899749
652740132671309295,2021-11,0.27090478
652740132671309295,2021-11,0.24553531
660382477567765256,2021-07,0.18169287
660382477567765256,2021-07,0.35265777
660382477567765256,2021-07,0.32521015
660382477567765256,2021-08,0.45365593
660382477567765256,2021-08,0.4573386
660382477567765256,2021-08,0.45654762
660382477567765256,2021-09,0.36416143
660382477567765256,2021-09,0.36416143
660382477567765256,2021-09,0.36073035
660382477567765256,2021-09,0.3154663
660382477567765256,2021-09,0.34391436
660382477567765256,2021-09,0.3577298
660382477567765256,2021-09,0.3463082
660382477567765256,2021-10,0.34328046
660382477567765256,2021-10,0.32290223
660382477567765256,2021-10,0.32819605
660382477567765256,2021-10,0.26741326
660382477567765256,2021-11,0.3333056
660382477567765256,2021-11,0.33051255
662944582644865942,2021-07,0.31352916
662944582644865942,2021-07,0.33862236
662944582644865942,2021-08,0.2794187
662944582644865942,2021-08,0.2968091
662944582644865942,2021-08,0.2794187
662944582644865942,2021-08,0.29149818
662944582644865942,2021-09,0.27582386
662944582644865942,2021-09,0.29308155
662944582644865942,2021-09,0.30258566
662944582644865942,2021-09,0.30258566
662944582644865942,2021-09,0.28499398
662944582644865942,2021-09,0.30600387
662944582644865942,2021-10,0.34763813
662944582644865942,2021-10,0.35964474
662944582644865942,2021-10,0.34918523
662944582644865942,2021-10,0.34918523
662944582644865942,2021-10,0.3286913
662944582644865942,2021-11,0.27141908
662944582644865942,2021-11,0.27219376
662944582644865942,2021-11,0.27141908
662944582644865942,2021-11,0.28129008
662944582644865942,2021-11,0.28129008
665505091521986356,2021-08,0.04713087
665505091521986356,2021-09,0.3734023
665505091521986356,2021-09,0.3734023
665505091521986356,2021-10,0.34657457
665505091521986356,2021-10,0.39142534
665505091521986356,2021-10,0.39142534
665505091521986356,2021-11,0.41371223
665505091521986356,2021-11,0.41371223
665505091521986356,2021-11,0.5585911
665854826624598350,2021-07,0.25496608
665854826624598350,2021-07,0.14012216
665854826624598350,2021-07,0.13251789
665854826624598350,2021-08,0.35236663
665854826624598350,2021-08,0.29131976
665854826624598350,2021-08,0.13101009
665854826624598350,2021-08,0.13101009
665854826624598350,2021-08,0.12365573
665854826624598350,2021-08,0.12365573
665854826624598350,2021-08,0.12365573
665854826624598350,2021-08,0.12365573
665854826624598350,2021-08,0.12365573
665854826624598350,2021-09,0.33428714
